"Product Name","Excerpt","Type","Price","Sale Price","Category","Featured Image","Featured Image Thumbnail","Featured Image (Embed)","Featured Image Title","Featured Image Caption","Featured Image Alternative Text","Featured Image Description","Product Gallery","Product Gallery Title","Product Gallery Thumbnail","Product Gallery Caption","Product Gallery (Embed)","Product Gallery Alt","Product Gallery Description","WordPress SEO - Focus Keyword","Attribute: Color","Attribute: Types","WordPress SEO - Meta Description","WordPress SEO - SEO Title"
"ريل تكنيك – اسفنجة البرتقاليه الاصلية","<strong>اسفنجة ريل تكنيك البرتقاليه الاصلية:</strong>
<ul>
 	<li>اسفنجة ريل تيكنيك البرتقاليه الاصليه منتج مميز جدا عن باقي اسفنجات التجميل الاخرى .</li>
 	<li>لتميزها بنعومة الملمس على البشرة .</li>
 	<li>وقدرتها على الاستفادة من كل كمية من المكياج المستخدمه بها .</li>
 	<li>سهولة تنظيفها وتعقيمه .</li>
</ul>","Simple Product","33.00","28.00","المكياج|المكياج>الادوات وفرش التجميل|المكياج>الادوات وفرش التجميل>ريل تكنيك","https://meralll.com/wp-content/uploads/2021/02/67136051_425691094701662_5422050698260905984_o.jpg","https://meralll.com/wp-content/uploads/2021/02/67136051_425691094701662_5422050698260905984_o-150x150.jpg","","67136051_425691094701662_5422050698260905984_o","","","","","","","","","","","","","","اسفنجة ريل تيكنيك البرتقاليه الاصليه منتج مميز جدا عن باقي اسفنجات التجميل الاخرى لتميزها بنعومة الملمس على البشرة .","%%title%% %%page%% %%sep%% %%sitename%% اسفنجة ريل تكنيك البرتقاليه الاصلية"
"ايلف – برونزر هايلايتر باليت","<strong>باليت برونزر ثنائي من ايلف:</strong>
<ul>
 	<li>باليت برونزر ثنائي من ايلف بدرجتين مميزتين لاصحاب المظهر البرونزي</li>
 	<li>يعطي ملمس مخملي لطلة المراة</li>
 	<li>باسعار مميزة من ماركة ايلف الامريكية</li>
</ul>","Simple Product","69.00","56.00","المكياج|المكياج>الإضاءه","https://meralll.com/wp-content/uploads/2021/02/برونزر-باليت.jpg","https://meralll.com/wp-content/uploads/2021/02/برونزر-باليت-150x150.jpg","","برونزر-باليت","","","","","","","","","","","","","","باليت برونزر ثنائي من ايلف بدرجتين مميزتين لاصحاب المظهر البرونزي يعطي ملمس مخملي لطلة المراة باسعار مميزة من ماركة ايلف الامريكية","%%title%% %%page%% %%sep%% %%sitename%% باليت برونزر ثنائي من ايلف"
"ايلف – باليت اضاءة طبيعيه للوجه","<strong>باليت اضاءة طبيعيه للوجه من ايلف باربع الوان:</strong>
<ul>
 	<li>باليت اضاءة طبيعيه للوجه من ايلف مكونه من اربع درجات بودره</li>
 	<li>ذات لمعه ناعمه</li>
 	<li>متدرجه بدرجات الوردي و اللؤلؤي</li>
</ul>","Simple Product","69.00","57.00","المكياج|المكياج>الإضاءه|المكياج>ايلف","https://meralll.com/wp-content/uploads/2021/02/hdgt.png","https://meralll.com/wp-content/uploads/2021/02/hdgt-150x150.png","","hdgt","","","","","","","","","","","","","","باليت اضاءة طبيعيه للوجه من ايلف باربع الوان:باليت اضاءة طبيعيه للوجه من ايلف مكونه من اربع درجات بودرهذات لمعه ناعمه متدرجه بدرجات الوردي","%%title%% %%page%% %%sep%% %%sitename%% باليت اضاءة طبيعيه للوجه من ايلف باربع الوان"
"اوفرا – هايلايتر بليسفل (Blissful)","<b>اضاءه وهايلايتر من اوفرا بليسفل – Blissful:</b>
<ul>
 	<li>بودرة الإضاءة من أوفرا، بلونها الجميل وقوامها البراق والذي يضفي على بشرتك طبقة لامعة ومشرقة.</li>
 	<li>يمكنك استخدام اللون لتحصلي على إضاءة متوهجة.</li>
 	<li>تأتي بعلبة مناسبة لحقيبة مكياجك</li>
</ul>","Simple Product","153.00","145.00","المكياج|المكياج>الإضاءه|المكياج>الادوات وفرش التجميل>اوفرا","https://meralll.com/wp-content/uploads/2021/02/96679601_OFRA-Blissful-Highlighter-500x500-1.png","https://meralll.com/wp-content/uploads/2021/02/96679601_OFRA-Blissful-Highlighter-500x500-1-150x150.png","","96679601_OFRA-Blissful-Highlighter-500&#215;500-1","","","","","","","","","","","","","","بودرة الإضاءة من أوفرا، بلونها الجميل وقوامها البراق والذي يضفي على بشرتك طبقة لامعة ومشرقة. يمكنك استخدام اللون لتحصلي على إضاءة متوهجة.","%%title%% %%page%% %%sep%% %%sitename%% اضاءه وهايلايتر من اوفرا بليسفل – Blissful"
"اوفرا – هايلايتر بالي (Bali)","<b>اضاءه وهايلايتر من اوفرا بالي – Bali:</b>
<ul>
 	<li>بودرة الإضاءة من أوفرا، بلونها الجميل وقوامها البراق والذي يضفي على بشرتك طبقة لامعة ومشرقة.</li>
 	<li>يمكنك استخدام اللون لتحصلي على إضاءة متوهجة.</li>
 	<li>تأتي بعلبة مناسبة لحقيبة مكياجك</li>
</ul>","Simple Product","153.00","136.00","المكياج|المكياج>الإضاءه|المكياج>الادوات وفرش التجميل>اوفرا","https://meralll.com/wp-content/uploads/2021/02/يب.png","https://meralll.com/wp-content/uploads/2021/02/يب-150x150.png","","يب","","","","","","","","","","","","","","بودرة الإضاءة من أوفرا، بلونها الجميل وقوامها البراق والذي يضفي على بشرتك طبقة لامعة ومشرقة.يمكنك استخدام اللون لتحصلي على إضاءة متوهجة.","%%title%% %%page%% %%sep%% %%sitename%% اضاءه وهايلايتر من اوفرا بالي – Bali"
"اوفرا – اضاءه من اوفرا بيفرلي هيلز (Beverly Hills)","<b>بودرة إضاءة وهايلايتر بيفرلي هيلز من أوفرا :</b>
<ul>
 	<li>بودرة الإضاءة من أوفرا، بألوانها الخماسية المتنوعة وقوامها البراق والذي يضفي على بشرتك طبقة لامعة ومشرقة.</li>
 	<li>يمكنك استخدام كل لون لوحده أو دمج الألوان لتحصلي على إضاءة متوهجة.</li>
 	<li>تأتي بعلبة مناسبة لحقيبة مكياجك</li>
</ul>","Simple Product","163.00","156.00","المكياج|المكياج>الإضاءه|المكياج>الادوات وفرش التجميل>اوفرا","https://meralll.com/wp-content/uploads/2021/02/ضصسيبلاىتة.png","https://meralll.com/wp-content/uploads/2021/02/ضصسيبلاىتة-150x150.png","","ضصسيبلاىتة","","","","","","","","","","","","","","بودرة الإضاءة من أوفرا، بألوانها الخماسية المتنوعة وقوامها البراق والذي يضفي على بشرتك طبقة لامعة ومشرقة.يمكنك استخدام كل لون لوحده","%%title%% %%page%% %%sep%% %%sitename%% بودرة إضاءة وهايلايتر بيفرلي"
"اوفرا – اضاءه ستار آيلاند","<strong>اضاءه وهايلايتر ستار آيلاند من اوفرا :</strong>
<ul>
 	<li>بودرة الإضاءة من أوفرا، بلونها الجميل وقوامها البراق والذي يضفي على بشرتك طبقة لامعة ومشرقة.</li>
 	<li>يمكنك استخدام اللون لتحصلي على إضاءة متوهجة.</li>
 	<li>تأتي بعلبة مناسبة لحقيبة مكياجك</li>
</ul>","Simple Product","159.00","137.00","المكياج|المكياج>الإضاءه|المكياج>الادوات وفرش التجميل>اوفرا","https://meralll.com/wp-content/uploads/2021/02/53782571_Star-Island-Highlighter-500x500-1.png","https://meralll.com/wp-content/uploads/2021/02/53782571_Star-Island-Highlighter-500x500-1-150x150.png","","53782571_Star-Island-Highlighter-500&#215;500-1","","","","","","","","","","","","","","اضاءه وهايلايتر ستار آيلاند من اوفرا :بودرة الإضاءة من أوفرا، بلونها الجميل وقوامها البراق والذي يضفي على بشرتك طبقة لامعة ومشرقة.","%%title%% %%page%% %%sep%% %%sitename%% تأتي بعلبة مناسبة لحقيبة مكياجك"
"اوفرا – اضاءه جلو جولز – GLOW GOLAS","<strong>اضاءه وهايلايتر من اوفرا جلو جولز – GLOW GOLAS :</strong>
<ul>
 	<li>بودرة الإضاءة من أوفرا، بلونها الجميل وقوامها البراق والذي يضفي على بشرتك طبقة لامعة ومشرقة.</li>
 	<li>يمكنك استخدام اللون لتحصلي على إضاءة متوهجة.</li>
 	<li>تأتي بعلبة مناسبة لحقيبة مكياجك</li>
</ul>","Simple Product","151.00","134.00","المكياج|المكياج>الإضاءه|المكياج>الادوات وفرش التجميل>اوفرا","https://meralll.com/wp-content/uploads/2021/02/93092030_OFRA-Glow-Goals-Highlighter-500x500-1.png","https://meralll.com/wp-content/uploads/2021/02/93092030_OFRA-Glow-Goals-Highlighter-500x500-1-150x150.png","","93092030_OFRA-Glow-Goals-Highlighter-500&#215;500-1","","","","","","","","","","","","","","اضاءه وهايلايتر من اوفرا جلو جولز – GLOW GOLAS :بودرة الإضاءة من أوفرا، بلونها الجميل وقوامها البراق والذي يضفي على بشرتك طبقة لامعة","%%title%% %%page%% %%sep%% %%sitename%% تأتي بعلبة مناسبة لحقيبة مكياجك"
"اوفرا – اضاءة رباعية all of the light","<strong>اضاءة اوفرا رباعية all of the light:</strong>
<ul>
 	<li>اضاءة بودرة للوجه من اوفرا</li>
 	<li>تعطي اشراقه متألقة للمرأة</li>
 	<li>تأتي بأربع درجات</li>
 	<li>مناسبه لجميع المناسبات</li>
</ul>","Simple Product","156.00","141.00","المكياج|المكياج>الإضاءه|المكياج>الادوات وفرش التجميل>اوفرا|المكياج>اوفرا","https://meralll.com/wp-content/uploads/2021/02/item_XL_90192694_9fdb489df4b0a.jpg","https://meralll.com/wp-content/uploads/2021/02/item_XL_90192694_9fdb489df4b0a-150x150.jpg","","item_XL_90192694_9fdb489df4b0a","","","","","","","","","","","","","","اضاءة اوفرا رباعية all of the light:اضاءة بودرة للوجه من اوفرا تعطي اشراقه متألقة للمرأةتأتي بأربع درجات مناسبه لجميع المناسبات","%%title%% %%page%% %%sep%% %%sitename%% تأتي بأربع درجات"
"اوفرا – اضاءة ثنائيه هوت كوكو","<strong>اوفرا – اضاءة ثنائيه هوت كوكو :</strong>
<ul>
 	<li>اضاءة بودرة ثنائية ذات قوام كريمي</li>
 	<li>البيجمنت عالي وثبات لا يضاهى</li>
 	<li>سهلة الحمل لاي مكان في حقيبة المراة العصرية</li>
</ul>","Simple Product","159.00","139.30","المكياج|المكياج>الإضاءه|المكياج>الادوات وفرش التجميل>اوفرا","https://meralll.com/wp-content/uploads/2021/02/7pORhJwy49INGKRnvHefIfsgaL81NN6W2gRD0xWo.jpeg","https://meralll.com/wp-content/uploads/2021/02/7pORhJwy49INGKRnvHefIfsgaL81NN6W2gRD0xWo-150x150.jpeg","","7pORhJwy49INGKRnvHefIfsgaL81NN6W2gRD0xWo","","","","","","","","","","","","","","اوفرا – اضاءة ثنائيه هوت كوكو :اضاءة بودرة ثنائية ذات قوام كريمي البيجمنت عالي وثبات لا يضاهى سهلة الحمل لاي مكان في حقيبة المراة العصرية","%%title%% %%page%% %%sep%% %%sitename%% ذات درجتين مختلفتين لاي لون بشرة"
"اوفرا – اضاءة ثنائيه (snuggle up)","<strong>اوفرا – اضاءة ثنائيه (snuggle up) :</strong>
<ul>
 	<li>اضاءة بودرة ثنائية ذات قوام كريمي</li>
 	<li>البيجمنت عالي وثبات لا يضاهى</li>
 	<li>سهلة الحمل لاي مكان في حقيبة المراة العصرية</li>
</ul>","Simple Product","156.00","146.00","المكياج|المكياج>الإضاءه|المكياج>الادوات وفرش التجميل>اوفرا|المكياج>اوفرا","https://meralll.com/wp-content/uploads/2021/02/فلغالفبق.jpeg","https://meralll.com/wp-content/uploads/2021/02/فلغالفبق-150x150.jpeg","","فلغالفبق","","","","","","","","","","","","","","اوفرا – اضاءة ثنائيه (snuggle up) :اضاءة بودرة ثنائية ذات قوام كريمي البيجمنت عالي وثبات لا يضاهى سهلة الحمل لاي مكان في حقيبة المراة","%%title%% %%page%% %%sep%% %%sitename%% سهلة الحمل لاي مكان في حقيبة المراة العصرية"
"اوفرا – اضاءة تومي ثلاثية الألوان","<strong>اضاءة تومي ثلاثة ألوان من اوفرا :</strong>
<ul>
 	<li>اضاءه ثلالث الوان بباليت واحد</li>
 	<li>تعطي اضاءه عصرية و مناسبة</li>
</ul>","Simple Product","163.00","151.00","المكياج|المكياج>الإضاءه|المكياج>الادوات وفرش التجميل>اوفرا","https://meralll.com/wp-content/uploads/2021/02/DlYarlYpfhigvw8tWVPuoXJzEXLOmDlEjyBVwmDA-1.jpg","https://meralll.com/wp-content/uploads/2021/02/DlYarlYpfhigvw8tWVPuoXJzEXLOmDlEjyBVwmDA-1-150x150.jpg","","DlYarlYpfhigvw8tWVPuoXJzEXLOmDlEjyBVwmDA","","","","","","","","","","","","","","اضاءة تومي ثلاثة ألوان من اوفرا :اضاءة ثلالثة الوان بباليت واحد تعطي اضاءة عصرية و مناسبة في بيجمنت عالي وثبات قوي","%%title%% %%page%% %%sep%% %%sitename%% اضاءة ثلالثة الوان بباليت واحد"
"نكس – كنتور بودرة NYX‏","<strong>كنتور بودرة من NYX‏:</strong>
<ul>
 	<li>مجموعه كونتور واضاءة من NYX ، تمكنك من الحصول على مظهر بشرة متألق من خلال تحديد ملامح الوجه واخفاء الهالات وعيوب البشرة.</li>
 	<li>تأتي بعلبة احترافية تحتوي على 8 درجات مختلفة لتغطية العيوب وتحديد الوجه بالكونتور بقوام باودر ليمنحك تغطية مثاليه بلا تكتل.</li>
 	<li>اختيار مثالي لمظهر بشرة متألق بكل احترافية.</li>
</ul>","Simple Product","143.00","136.00","المكياج|المكياج>الخدود|المكياج>نكس","https://meralll.com/wp-content/uploads/2021/02/BXnUeQAYFOXrt93h5cHrehoSafLJdKbX1BmzAlRc.png","https://meralll.com/wp-content/uploads/2021/02/BXnUeQAYFOXrt93h5cHrehoSafLJdKbX1BmzAlRc-150x150.png","","BXnUeQAYFOXrt93h5cHrehoSafLJdKbX1BmzAlRc","","","","","","","","","","","","","","كنتور بودرة من NYX‏:مجموعه كونتور واضاءة من NYX ، تمكنك من الحصول على مظهر بشرة متألق من خلال تحديد ملامح الوجه واخفاء الهالات","%%title%% %%page%% %%sep%% %%sitename%% اختيار مثالي لمظهر بشرة متألق بكل احترافية."
